,Agaricales,Alaninales,Ascoideales,Auriculariales,Blastocladiales,Boletales,Botryosphaeriales,Cantharellales,Capnodiales,Chaetothyriales,Chytridiales,Cladosporiales,Coniochaetales,Cystobasidiales,Cystofilobasidiales,Diaporthales,Dimargaritales,Dipodascales,Diversisporales,Dothideales,Entomophthorales,Erysiphales,Eurotiales,Exobasidiales,Filobasidiales,Geoglossales,Glomerales,Glomerellales,Gomphales,Harpellales,Helotiales,Hymenochaetales,Hypocreales,Kickxellales,Lecanorales,Lichinales,Lipomycetales,Magnaporthales,Malasseziales,Microascales,Microbotryales,Microstromatales,Mortierellales,Mucorales,Mycosphaerellales,Myriangiales,Neocallimastigales,Onygenales,Ophiostomatales,Orbiliales,Ostropales,Pezizales,Phaffomycetales,Pichiales,Pleosporales,Pneumocystales,Polyporales,Pucciniales,Rhizophydiales,Russulales,Saccharomycetales,Saccharomycodales,Schizosaccharomycetales,Sebacinales,Serinales,Sordariales,Spizellomycetales,Sporidiobolales,Taphrinales,Teloschistales,Thelebolales,Thelephorales,Tilletiales,Trapeliales,Tremellales,Trichosporonales,Trigonopsidales,Trypetheliales,Umbelopsidales,Umbilicariales,Ustilaginales,Venturiales,Xylariales,Zoopagales
Thelephorales,0.021683916859664355,0.13398566625667738,1.1030997260014844e-05,0.00429042427020536,0.04321743935900801,0.5674084476878541,2.1252651796081768e-08,0.0020595029573992007,0.0017922313203035136,0.03484607387954432,2.0553080175971993e-08,3.1128594888470304e-07,9.523016358221426e-08,0.47353419357744925,0.2110454016103013,1.0665146301695338e-07,0.3000191026622599,0.0002584902838160774,0.04704480329626869,1.9499297782418795e-10,6.291744617381183e-05,0.9008162699890054,0.000792225432995231,0.6946910787319716,0.3574526938657353,0.02649183366421683,0.11056017807249702,2.349443402044436e-09,0.46299451728420443,3.6983246331223885e-07,9.073634544631078e-09,0.11093523870331956,4.4848153148112874e-08,1.8062245853186636e-05,2.0686582510649027e-06,0.04515772714721919,0.5832052907465612,2.0940451490417585e-07,0.9373917197856829,5.508580716779903e-07,0.2453703082999004,0.6249819579426976,0.33391015323093365,0.33169149432960415,1.6859087606178055e-06,1.0365001671950516e-07,1.5004712181365505e-08,0.14101034423038902,1.9280036957585184e-06,5.754399552607351e-11,0.0006134376403574319,0.004037152852168208,0.001730459458465181,0.039279363202801496,2.8817737437079577e-05,0.0034815942740254267,0.03227956024281819,0.36935571856317223,0.0006007531796195949,0.5542802888938433,0.003522736333279852,0.0008645108912706643,0.8149576024989843,0.00174552940104804,0.006155613532072777,1.15251027773653e-08,0.14611265928973002,0.1855129574513108,0.0064396808758931485,0.00973546931164671,2.9532259124343207e-06,1.0,0.00260885607420986,9.476267905340092e-06,0.006280925243666527,0.0003101408143905233,2.7737624142916643e-05,1.5853650273298767e-07,0.2839661295542526,0.003227384004390781,0.9506289134771104,0.00011294598425826452,6.96712834819903e-08,0.009576664888724403
Tilletiales,0.07104567246584971,0.03441270793300247,0.38277375858884877,0.8876336289918048,0.3597623480967913,4.698122687860005e-05,0.02825512674256868,0.5629181922630584,0.7816594063783592,0.06308182577382114,0.01741559586738279,0.08882700412854763,0.015874605272640938,0.004459922990650345,0.013018746987192886,0.0745786291126219,0.057676273971363726,0.851714735319805,0.18256665453541013,0.0015206432328926252,0.31801572486494273,0.00018416464038747773,0.578527660749264,0.007562279830729434,0.002388813782187852,0.48389887422727934,0.07458084670284032,0.011130095429229653,0.024714501772399144,0.028547645386834287,0.025063426505977347,0.03240081007053489,0.06335096488638696,0.6201408695658502,0.20341528258557973,0.4959739813042097,0.00022905642628817286,0.06471079952041146,1.780192130298179e-05,0.159200490875463,0.060055097449387494,0.010766688913275183,0.0010774272527632205,0.0007114663160647401,0.2618900002660716,0.01664167068781583,0.004445611069392528,0.007208367091976025,0.26100123232963013,0.0005639583625833433,0.48239190321095743,0.3124330582514814,0.4710384977287638,0.03897762157806597,0.7200773497417476,0.9973824811557052,0.057587031960020386,0.0023126698505543056,0.7805685694688098,0.00013176344211996072,0.31453840114491294,0.8653334341667817,0.0025760714400042176,0.9581122012622387,0.20060972827617468,0.027085525094527847,0.08109877483070185,0.009708942736173565,0.5065644820711648,0.333545913589729,0.2245078288772014,0.00260885607420986,1.0,0.21053242529193442,0.267490115236741,0.9010625099332716,0.3792622527472272,0.014543576021327621,0.06336761925259699,0.8119983843146267,7.722253457359282e-06,0.5559721601296462,0.07306710345527705,0.5442848433183747
Trapeliales,1.2089690905940536e-05,4.0709915777285465e-05,0.5499294038428947,0.15087341698230364,0.021857561454095637,7.427371395112059e-13,0.46391694165953007,0.011894549595402221,0.42885340101358194,2.1659921670946022e-05,0.294238213792457,0.8004428701575174,0.2032635715898736,2.001275517781118e-06,4.633737030484191e-06,0.8050384353590035,0.0009066832477101215,0.024890674997492333,0.0024824294397607764,0.06070712205901027,0.9009546727601734,4.928547578320395e-09,0.005451008243098937,3.0946051989102325e-05,8.849243891072556e-08,0.0406731246997617,0.0003846971566458503,0.29190039602826584,0.0002133725416929322,0.2857465529021245,0.4862268560168412,2.1596045503872237e-05,0.8106861450471813,0.20237689879699253,0.8626756478770399,0.06172333931267451,4.1416669700889253e-10,0.6529657166228342,2.2556551530533967e-11,0.88669587868984,0.0007257931434865429,5.449736832504513e-05,3.667179345274106e-09,6.822738794519386e-10,0.635481298730488,0.20985590674790122,0.07822156712016674,1.3018282243822524e-07,0.6548446563829232,0.026568213263039417,0.7871920216555108,0.0010873938067811769,0.0036102785626041644,3.332318925193861e-06,0.1403466481193509,0.22955610728234263,1.2061336241870593e-05,9.181733956516186e-08,0.32631430684533813,3.5033366635771625e-11,0.0009208208982411883,0.0626567996168096,3.6461871426556667e-06,0.14704517906552778,0.00019750829650416887,0.49746815063942895,0.0007873774412897963,1.120650541680036e-06,0.01856556877457889,0.0044240229406216,0.8316691586284376,9.476267905340092e-06,0.21053242529193442,1.0,0.000893902182950552,0.042243504957189704,0.6652232729288902,0.17002554696607686,0.0010684140506708958,0.09180354242383476,2.8458931023751094e-13,0.4777945771972834,0.8447340668827101,0.033012642314974444
Tremellales,0.11235529603884853,0.08466652631552132,0.00023588185282827766,0.3751915189515154,0.8855697952987679,3.875577970161136e-14,7.006169561574066e-12,0.3887421165503257,0.16975248088069556,0.13398566625667738,3.733881527838664e-09,1.3603564747083388e-07,3.127519341014207e-06,0.0064699417200886605,0.01984567331213741,2.6173249141022242e-11,0.17002554696607686,0.012667648546243275,0.5700896039008793,4.559723979044114e-16,0.010120496817581976,3.6730283243456076e-05,0.10374903233176729,0.019558403202627073,0.00071819486457117,0.9229925594247714,0.22906322350531327,6.984485485589393e-20,0.07147761127939828,2.4895773710125016e-05,7.182097895146011e-19,0.0707937348432412,9.540665478858938e-19,1.2396770257462431e-05,7.977392126011313e-06,0.9750759242657204,1.5631862702373122e-06,1.9854223703312962e-07,1.1712931267675088e-07,3.4391569825864334e-09,0.17910858102219052,0.029011522233915944,1.3453716796051428e-05,5.1013601702589e-07,3.5527165094649567e-08,3.5032308943695823e-06,3.4568960705034777e-07,0.0009232361560755612,1.9452912032037724e-07,6.728900705463579e-16,0.0664788202439585,0.8050384353590035,0.3602317321247785,0.031109627518769317,2.745780702634292e-05,0.29958581884681323,0.09638516140513448,0.0007395545909475322,0.0914894566711231,1.2755988465817987e-08,0.7553604269034743,0.15671394858029783,0.005086178852632078,0.23346030798383635,0.8054390911345582,4.7111710718106427e-17,0.24989617338595255,0.008010127755062662,0.6817151278314606,0.9621888029923215,2.3490311771697767e-05,0.006280925243666527,0.267490115236741,0.000893902182950552,1.0,0.03401256953644619,0.002949328118137447,1.091440306161974e-05,0.18663472391901983,0.36907207356174476,2.6376104687066418e-11,0.01787774189719785,2.154715850166099e-15,0.7180292552090793
Trichosporonales,7.722253457359282e-06,0.0014493437774305332,0.06312120702120434,0.9522677568673128,0.28331632707799764,1.430042849741603e-25,2.255096968719969e-06,0.3934487086983369,0.632960235727295,0.00018464594750879678,2.0985378925266347e-05,0.0006607272581130724,0.0004545291403707443,6.045306956976711e-05,0.00010756122420778524,1.8188761042065643e-05,0.021744997753332624,0.8899624347126917,0.07384922785515707,6.488580747563088e-10,0.13232923387676992,3.931210561554513e-08,0.25663290311061865,0.0010346820378539796,3.5579267648523993e-07,0.43216554168251375,0.014041357534777456,1.2394683271854275e-10,0.006149776302376946,0.001812710637122917,1.7278801250050118e-09,0.0006079238979280133,1.840758391430813e-08,0.10244255928390925,0.009073131180572076,0.4680649878149531,1.8717889623257858e-11,0.0005100252754626821,6.259096150309982e-12,0.0004690707789986628,0.019628548969861114,0.0017668364403239485,7.67574967622098e-11,8.17895215152435e-14,0.002831911999669206,0.0004959439462999535,6.279805459951068e-05,1.7939792647399435e-08,0.004586681361750985,3.053984132643167e-10,0.32215245634338735,0.03951248971994725,0.15986892930470395,1.0898466553705745e-06,0.18298619553614268,0.9111720782294286,3.523591876038342e-05,4.2081545724710076e-07,0.581008880116725,1.6336108027657905e-15,0.0291654908579019,0.9276965313569024,0.00013393425519396543,0.9526266958340495,0.0017628178793480775,1.213909099726479e-08,0.024059848341954484,9.563829100435684e-06,0.3934487086983369,0.15118938224598633,0.014685765044641908,0.0003101408143905233,0.9010625099332716,0.042243504957189704,0.03401256953644619,1.0,0.11596431166512855,0.0007617743143359955,0.02491771519099207,0.8524474313642478,1.963058291033675e-18,0.285399478419869,4.812642827764217e-07,0.4767109345631929
Trigonopsidales,3.403053202157747e-05,0.00013282664673017593,0.9186153223402713,0.28423049237144865,0.049096911724410844,4.0274133717052774e-13,0.1522002921049047,0.035121081603601646,0.6503309753096608,6.622574249147126e-05,0.09135974399172732,0.4038850092167232,0.07493923200936242,6.42180098018475e-06,1.469515747071546e-05,0.3704973018531894,0.0024285988133432067,0.07465821923402496,0.007096401855326212,0.007813000014541594,0.8119122002508701,1.4178376350818516e-08,0.01779389516408477,9.146115594140783e-05,2.4460203106722743e-07,0.0868324895150078,0.001176556771825862,0.06320331299064356,0.0006044025480840953,0.12192200991868049,0.14236056949811163,6.915030059942571e-05,0.34163438034320004,0.4667244084343244,0.7437821925634486,0.11840142407334471,7.876427615601911e-10,0.30000874723238546,4.603087877772517e-11,0.6720789364120787,0.0020138668422841955,0.00016100920357493075,7.068358927153449e-09,9.927525607516193e-10,0.9423766011666335,0.07790768420292128,0.02257910064645783,3.0342990038371325e-07,0.9276965313569024,0.0027396112879988963,0.9724431043484921,0.003603460279286582,0.01168257944599372,8.837375048618052e-06,0.34703082456079365,0.399809479260069,3.536206367013525e-05,2.5716008494039397e-07,0.5576258304503472,4.298248054545113e-11,0.0030522613149368927,0.1518748588683095,1.1415775302712953e-05,0.2913070146160226,0.000633501717431916,0.15174135070942493,0.0022791305440147077,3.3499351918917895e-06,0.048366137526762255,0.013201381657342002,0.7825819467638682,2.7737624142916643e-05,0.3792622527472272,0.6652232729288902,0.002949328118137447,0.11596431166512855,1.0,0.0655481399868909,0.002831911999669206,0.1942236367354943,2.6001669530833315e-13,0.776284916901004,0.3787781330594695,0.07776140453815948
Trypetheliales,1.8480656867150987e-07,5.084632693506112e-07,0.035116567731949856,0.008974918102038754,0.0007684936512690946,1.749425584055319e-13,0.3319742716852633,0.0001858707382937019,0.05161675465925797,2.9172251878013126e-07,0.5605247910955862,0.18451918293504274,0.8755137452651665,2.5160353881974726e-08,5.881823819882517e-08,0.15200132019390872,2.047764611725434e-05,0.00036890631533318535,4.358281601333912e-05,0.9564735433915198,0.16577053396251662,7.67574967622098e-11,6.657287517216201e-05,5.081287151402706e-07,1.4690545966023054e-09,0.0017119038007478902,5.662707547081841e-06,0.4187458319563401,4.135881874752672e-06,0.7805685694688098,0.2677804179555378,2.716752903196699e-07,0.12787717283791675,0.005379277060066719,0.08269226329204883,0.003737187158653704,1.374706022767653e-11,0.2674033882092393,6.955627563215402e-13,0.07229130252459919,1.4426037897779392e-05,9.364843156140849e-07,1.1181701106361033e-10,3.18462191993579e-11,0.03555355265825105,0.8648930021637113,0.8031555815510995,2.831925896268364e-09,0.03927752824127018,0.8183657734840476,0.1668888658635607,1.3156990712614326e-05,4.5110644729932176e-05,5.597938021084505e-08,0.003146589636532,0.017998055630136886,1.7374862236164803e-07,1.4996647177314556e-09,0.02423680438234935,2.361093127363482e-12,1.1078624034748453e-05,0.0015781089405309812,5.0264349976397716e-08,0.007070819432201695,2.511906146304564e-06,0.26862124791573483,1.382862312578949e-05,1.628644509283342e-08,0.0003984340305672589,6.684036669825625e-05,0.07969925871107532,1.5853650273298767e-07,0.014543576021327621,0.17002554696607686,1.091440306161974e-05,0.0007617743143359955,0.0655481399868909,1.0,2.4533559749151063e-05,0.003727068238956013,3.5281551586387335e-14,0.038625512428032714,0.1247795755697207,0.0009673425937369092
Umbelopsidales,0.41318136215449247,0.8500382102918719,0.0017161315782420002,0.08894199416306345,0.38277375858884877,0.35907657169773277,1.003756829276472e-05,0.08497522524797992,0.0416999421276127,0.5004975200479095,7.87932170411455e-06,9.074200910332108e-05,1.8943547958779406e-05,0.6227240285038631,0.9618523708985466,4.322939354908971e-05,0.9762914986510594,0.0238993046550498,0.4690378846095349,1.506134558081357e-07,0.003926039761124976,0.2355833317297064,0.05341255018391556,0.5016058394875701,0.6872789384462538,0.280837045079262,0.7345142453646359,1.6522530571369664e-06,0.7553604269034743,5.615171002179033e-05,5.529310956551321e-06,0.8054390911345582,2.3209020547331896e-05,0.003196931937951227,0.0004441238795691155,0.3479952770264373,0.40131733025617894,6.053567468016201e-05,0.1278503912289729,0.00017628084360341188,0.9646512907390312,0.5688105462108379,0.6680155473297661,0.6503309753096608,0.0004549815062479458,2.0420145844710425e-05,3.4948148054928527e-06,0.9685348778791703,0.000491771507577133,4.6414270270114355e-08,0.016923977794584925,0.147029344050717,0.08516206092825311,0.5568007695819428,0.004669838923643846,0.07306710345527705,0.4929009768248207,0.6738289991538396,0.024488956145117126,0.4008860695710001,0.13785757271670432,0.0428379989174628,0.37435777549294325,0.05467960357681352,0.1995931679876881,6.648206911805818e-06,0.7937267764920701,0.9777373902937949,0.1501324851413098,0.21096805725387907,0.0005759689206390623,0.2839661295542526,0.06336761925259699,0.0010684140506708958,0.18663472391901983,0.02491771519099207,0.002831911999669206,2.4533559749151063e-05,1.0,0.08372024508932058,0.14969694610573017,0.007890232859011222,3.270568900736541e-05,0.17314402683011906
Umbilicariales,0.08769522566523878,0.04314517434847071,0.1758891679861019,0.9406588789511928,0.4674977043461972,1.382862312578949e-05,0.0035629507860687995,0.7553604269034743,0.5933072022394507,0.07916434498950878,0.0024496768365479134,0.02139200121183418,0.0035629507860687995,0.005011196674731398,0.015104004333236993,0.013397062550323358,0.07680711444522081,0.8969915665772361,0.24701951764645486,6.427274200876301e-05,0.1750010204425733,0.00014514675769634598,0.7936879980463114,0.009565825380364337,0.0021930566650102345,0.6158453032898173,0.09802319902880521,0.000713934080541524,0.03235434328840825,0.007976793927543935,0.0022812567276583725,0.039865897699174375,0.008704783681535848,0.3291410605488904,0.07082149916999463,0.6201408695658502,0.00013651521689216078,0.014488762687938762,8.790377043377579e-06,0.041845824266064695,0.07952212665826856,0.013819141729368134,0.0007633104762749378,0.00043277526127755806,0.08651812268869316,0.0037753485997881918,0.0007746135544683878,0.006785660784847088,0.08840780121132477,1.995005196336275e-05,0.3286582966945272,0.433833529201396,0.6455340013972245,0.04531644284658053,0.4170888706114822,0.8228965652344984,0.07158150523149275,0.002134853695721156,0.5627359011401318,5.978504085195776e-05,0.4377400412986424,0.9193952387033612,0.0030371275454394173,0.8477799094579157,0.2766404095512902,0.002671344329393955,0.10808582559258251,0.01043810511619449,0.6680155473297661,0.45540075120681706,0.08210512116931294,0.003227384004390781,0.8119983843146267,0.09180354242383476,0.36907207356174476,0.8524474313642478,0.1942236367354943,0.003727068238956013,0.08372024508932058,1.0,2.203564092551156e-06,0.3418267147081303,0.011389616580880694,0.7022716552553669
Ustilaginales,2.1497173899514484e-11,0.00805657082269751,1.094570041600801e-19,2.1952715607722015e-05,0.0039259708452889204,0.12895755792160543,4.258535133952271e-37,2.3649670836831413e-11,1.3977973293647734e-05,3.1281423630466104e-07,1.0052408453344681e-26,1.6377964807585744e-26,2.538350293350761e-16,0.2701461913912935,0.024405823623051572,3.6677603256087207e-39,0.163983453406662,4.880995242229605e-25,0.0011993494522121915,2.4560342091308925e-41,2.7067368162795455e-09,0.9111720782294286,1.339888877919596e-23,0.6341426553777283,0.07992120213193382,0.0014723401997721209,0.00988989132711219,1.8067818944979807e-56,0.33379017111530096,3.465830033150355e-14,9.806340846618178e-57,0.00255324898332231,1.8368940145925268e-60,2.785875961766828e-32,4.886705715788299e-23,0.007890232859011222,0.28947538327530903,1.3721420961521516e-24,0.7805685694688098,8.969926691700222e-36,0.10374903233176729,0.5409142412369944,0.0291654908579019,0.015874605272640938,3.702016753253578e-35,3.066189456657288e-16,2.7415580945588343e-17,0.00031555105043883124,6.513665852815883e-32,5.836134077058989e-39,4.533946718905025e-06,5.4701506845124153e-14,7.354648813989983e-17,1.0510834982650568e-08,7.418417968897443e-33,2.5724488388706284e-05,2.466014847142726e-08,0.0914894566711231,7.03875268798715e-08,0.1873694026288038,6.749782391814319e-16,9.248771658829861e-11,0.7954722755212489,4.7009905032300103e-07,3.484054435657962e-16,3.2674624468879432e-52,0.029434034617243598,0.008287185559523768,1.4035595555545875e-06,6.827091946339721e-07,2.231377435277529e-21,0.9506289134771104,7.722253457359282e-06,2.8458931023751094e-13,2.6376104687066418e-11,1.963058291033675e-18,2.6001669530833315e-13,3.5281551586387335e-14,0.14969694610573017,2.203564092551156e-06,1.0,8.86893138800659e-11,5.4649424296929594e-52,3.1915900885384455e-05
Venturiales,0.0006817670795196673,0.0009176999773572138,0.8248874470956156,0.4439426319991938,0.099117090661081,3.163095722636908e-10,0.08022719868187951,0.10825943158376232,0.8341573078181533,0.000893902182950552,0.04870422500406797,0.2448084299156459,0.04282168734865232,5.464280048994222e-05,0.00015268041026104818,0.21089327999681354,0.006902494866102458,0.22033764271694253,0.022754703911674452,0.003558086959541021,0.6256770201206973,2.9292162148911506e-07,0.07985107255438023,0.0003735379016817985,5.6242265916807425e-06,0.16114360874770423,0.0049833426557848726,0.030021987133951954,0.0020063497056424916,0.07483476551541618,0.07161161856292925,0.0006151013899746747,0.18453326644715987,0.7820682306551767,0.5062984699837774,0.1959917761263828,5.641878964383246e-08,0.1773803768419898,2.9699737665355325e-09,0.4314328885288671,0.006267787468019371,0.0006139209997138966,4.6332768893287755e-07,1.2048583545828598e-07,0.6521123715451391,0.04486102053653261,0.012231689092840612,1.1820306023783883e-05,0.6450991939155822,0.001221433932068817,0.8081731650857749,0.02217048428150679,0.05467960357681352,0.00021948705287688232,0.6455340013972245,0.5688105462108379,0.000603895805448043,5.689969200940345e-06,0.7723060528744459,7.935027006969622e-09,0.02062698020259591,0.3143432404449915,6.233085380410518e-05,0.4711160181738047,0.006660907266789448,0.07732446568667627,0.007710185217583009,5.440101461168343e-05,0.1191824113543139,0.04526348416723017,0.5435771201200085,0.00011294598425826452,0.5559721601296462,0.4777945771972834,0.01787774189719785,0.285399478419869,0.776284916901004,0.038625512428032714,0.007890232859011222,0.3418267147081303,8.86893138800659e-11,1.0,0.21036056128062652,0.1610060785435205
Xylariales,5.6854082597317265e-52,9.193837772192207e-11,0.15986892930470395,0.041898592247843446,0.0022724806230104613,3.52563201654329e-132,0.2806815226083205,2.779546357358394e-07,0.25830460593713844,3.62154907228184e-23,0.16322470195247077,0.8944399628162073,0.14307348029655262,8.345901410562814e-12,1.163528163981252e-13,0.9019100613688676,2.5581673238575248e-05,3.457745819755114e-14,8.461782019195618e-06,0.0022759476888287084,0.7405973489896418,4.272318771535122e-18,9.503213503361243e-27,1.6825792800671967e-07,1.2318043623514721e-20,0.006147456639590402,2.2827359792908356e-07,0.02727912907204124,2.9887511969615057e-06,0.23929175168471617,0.16204676953346342,6.125701776211806e-13,0.9027797574744085,1.3165871972518975e-05,0.5233584137103721,0.017806832360095903,7.132989944782898e-33,0.6523701073144249,2.6519998249327175e-27,0.42419840135799586,1.064322177208395e-05,3.8937781777909543e-07,1.0109218520311045e-37,7.599229240852192e-56,0.08372024508932058,0.1496558831341968,0.03914614661057777,1.6242141696613595e-36,0.13086367848969668,0.0006151013899746747,0.6455340013972245,5.843229411226522e-19,1.151794636966409e-16,8.410471337979792e-46,7.341353339992937e-08,0.09169925610496825,3.288301724348209e-31,3.7747597384985266e-20,0.12542051333378693,1.6341403767498263e-52,2.6830577452413518e-24,0.0006565730356935405,2.695510526035645e-09,0.027222314979667556,1.8609242042550317e-43,0.2126383555495701,4.254531277746965e-06,1.3328270004944523e-18,0.00014422793311481803,7.211432223160329e-07,0.4959739813042097,6.96712834819903e-08,0.07306710345527705,0.8447340668827101,2.154715850166099e-15,4.812642827764217e-07,0.3787781330594695,0.1247795755697207,3.270568900736541e-05,0.011389616580880694,5.4649424296929594e-52,0.21036056128062652,1.0,0.0016506013788693556
Zoopagales,0.27107600286218286,0.12415052515324904,0.060397612385865704,0.6625736823708279,0.7115425401156433,0.00020248386035835676,0.000491771507577133,0.8811270445163093,0.3791738165670828,0.2355833317297064,0.0003895871866567066,0.004450972922476733,0.0008242087544130937,0.018911537087199164,0.05341255018391556,0.002194683929226382,0.15986892930470395,0.4954972892307923,0.4701974686818225,5.480651224544387e-06,0.07908869251661942,0.0008941909901639548,0.7928830714783363,0.02686716971008432,0.011295114843745563,0.8804034320141453,0.2274068262713661,6.402041010581278e-05,0.07691935781798812,0.0021807744017813785,0.00024240471476909113,0.12186198703948724,0.0011326446317201089,0.11646596215319527,0.019089787391430822,0.8563283284072073,0.0011277146213343682,0.002952945193356872,8.357278690948257e-05,0.008773528787534436,0.17073801091757942,0.03680776927978755,0.005373862025938564,0.003546957643299377,0.02140164766014327,0.0008810295193621203,0.00015946779933037887,0.03414056149983742,0.02257910064645783,1.6041542446930827e-06,0.18668900284387208,0.8106861450471813,0.9572076686972508,0.16114360874770423,0.1592740375137994,0.5629571128118223,0.22244550640680053,0.010915992714486117,0.324582147479937,0.000626253565237427,0.8228163767928284,0.5728334410538228,0.010222366155331966,0.5527627900186859,0.6150223732396699,0.00030218197499986513,0.23315194347981247,0.042595450245579,0.9937037838451754,0.7805685694688098,0.02362011856853228,0.009576664888724403,0.5442848433183747,0.033012642314974444,0.7180292552090793,0.4767109345631929,0.07776140453815948,0.0009673425937369092,0.17314402683011906,0.7022716552553669,3.1915900885384455e-05,0.1610060785435205,0.0016506013788693556,1.0
